Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad,Reporte,Equipo,Fecha,Error,Tiempo
peruano,hembra,629.08,22,18,negro,sano,43,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:07:33.928 - Status: OK,1,2024-05-09T11:07:33Z,FALSE,2.584850001335144
híbrido,hembra,NA,19,22,tricolor,NA,15,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:10:24.683 - Status: OK,1,2024-05-09T11:10:24Z,FALSE,2.845916668574015
peruano,macho,937.91,29,NA,pintado,NA,37,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:11:08.065 - Status: OK,1,2024-05-09T11:11:08Z,FALSE,0.723033332824707
peruano,hembra,654.9,25,NA,marrón,NA,47,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:11:38.241 - Status: OK,1,2024-05-09T11:11:38Z,FALSE,0.5029333313306172
peruano,macho,800.03,NA,18,blanco,sano,54,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:12:28.146 - Status: OK,1,2024-05-09T11:12:28Z,FALSE,0.8317499995231629
peruano,macho,NA,30,21,blanco,NA,NA,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:14:11.266 - Status: ERR,1,2024-05-09T11:14:11Z,TRUE,1.718666668732961
andino,hembra,795.65,NA,16,negro,gordo,39,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:14:37.584 - Status: OK,1,2024-05-09T11:14:37Z,FALSE,0.43863333463668824
peruano,hembra,716.42,24,20,pintado,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:15:03.771 - Status: OK,1,2024-05-09T11:15:03Z,FALSE,0.4364499966303507
peruano,hembra,623.49,23,18,negro,sano,53,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:18:10.31 - Status: OK,1,2024-05-09T11:18:10Z,FALSE,3.1089833339055377
andino,hembra,517.62,24,17,negro,sano,24,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:20:46.838 - Status: OK,1,2024-05-09T11:20:46Z,FALSE,2.6088000019391377
andino,hembra,724.41,29,NA,negro,NA,59,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:26:17.633 - Status: OK,1,2024-05-09T11:26:17Z,FALSE,5.5132499972979225
peruano,hembra,821.5,29,18,blanco,gordo,13,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:34:04.296 - Status: OK,1,2024-05-09T11:34:04Z,FALSE,7.777716668446859
peruano,macho,797.89,25,20,blanco,sano,12,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:34:50.791 - Status: OK,1,2024-05-09T11:34:50Z,FALSE,0.7749166647593181
peruano,hembra,652.28,25,NA,blanco,NA,44,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:42:30.642 - Status: OK,1,2024-05-09T11:42:30Z,FALSE,7.664183334509532
americano,hembra,614.56,26,18,blanco,sano,44,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:46:51.351 - Status: OK,1,2024-05-09T11:46:51Z,FALSE,4.345150001843771
peruano,hembra,639.03,NA,17,negro,sano,39,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:50:46.005 - Status: OK,1,2024-05-09T11:50:46Z,FALSE,3.9109000007311505
americano,macho,905.81,NA,20,marrón,sano,25,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:51:13.3 - Status: OK,1,2024-05-09T11:51:13Z,FALSE,0.45491666396458946
andino,macho,710.22,NA,20,blanco,sano,42,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:52:24.172 - Status: OK,1,2024-05-09T11:52:24Z,FALSE,1.1811999996503195
rex,macho,919.09,23,NA,pintado,NA,60,Ser. No.: 6543BF2-X - Date: 2024-05-09 06:59:57.982 - Status: OK,1,2024-05-09T11:59:57Z,FALSE,7.563500003019969
andino,macho,892.08,NA,20,rojizo,sano,39,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:04:30.986 - Status: OK,1,2024-05-09T12:04:30Z,FALSE,4.55006666580836
peruano,macho,882.9,24,20,negro,sano,46,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:07:19.939 - Status: OK,1,2024-05-09T12:07:19Z,FALSE,2.8158833305040996
andino,hembra,NA,NA,17,negro,NA,63,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:07:55.914 - Status: OK,1,2024-05-09T12:07:55Z,FALSE,0.5995833357175191
peruano,macho,888.65,26,NA,pintado,NA,47,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:09:11.093 - Status: OK,1,2024-05-09T12:09:11Z,FALSE,1.252983331680298
peruano,hembra,713.05,29,17,negro,gordo,37,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:11:54.272 - Status: OK,1,2024-05-09T12:11:54Z,FALSE,2.7196500023206074
peruano,macho,914.8,NA,23,pintado,sano,64,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:17:07.009 - Status: OK,1,2024-05-09T12:17:07Z,FALSE,5.212283333142598
peruano,hembra,655.48,32,NA,blanco,NA,44,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:17:16.721 - Status: OK,1,2024-05-09T12:17:16Z,FALSE,0.1618666648864746
peruano,hembra,695.83,25,NA,negro,NA,53,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:19:09.027 - Status: OK,1,2024-05-09T12:19:09Z,FALSE,1.8717666665712993
andino,hembra,NA,22,16,negro,NA,44,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:22:34.881 - Status: OK,1,2024-05-09T12:22:34Z,FALSE,3.430900001525879
peruano,macho,686.78,29,20,marrón,sano,29,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:24:22.321 - Status: OK,1,2024-05-09T12:24:22Z,FALSE,1.7906666676203409
híbrido,hembra,995.25,28,NA,tricolor,NA,23,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:26:52.134 - Status: OK,1,2024-05-09T12:26:52Z,FALSE,2.4968833327293396
andino,macho,659.31,20,19,marrón,sano,27,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:29:12.395 - Status: OK,1,2024-05-09T12:29:12Z,FALSE,2.3376833319664003
andino,hembra,NA,NA,17,negro,NA,38,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:29:34.565 - Status: OK,1,2024-05-09T12:29:34Z,FALSE,0.36950000127156574
abisinio,macho,660.63,23,16,pintado,gordo,18,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:29:59.529 - Status: OK,1,2024-05-09T12:29:59Z,FALSE,0.41606666644414264
peruano,macho,879.75,33,20,negro,sano,43,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:31:35.417 - Status: OK,1,2024-05-09T12:31:35Z,FALSE,1.5981333335240682
peruano,hembra,NA,27,19,blanco,NA,47,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:34:15.821 - Status: OK,1,2024-05-09T12:34:15Z,FALSE,2.6734000007311503
andino,hembra,594.93,22,16,negro,sano,55,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:36:07.998 - Status: OK,1,2024-05-09T12:36:07Z,FALSE,1.8696166634559632
peruano,macho,787.37,32,NA,blanco,NA,21,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:37:17.114 - Status: OK,1,2024-05-09T12:37:17Z,FALSE,1.1519333362579345
abisinio,macho,834.83,21,17,gris,gordo,42,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:42:13.452 - Status: OK,1,2024-05-09T12:42:13Z,FALSE,4.938966663678487
americano,macho,804.58,26,21,blanco,sano,26,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:43:25.496 - Status: OK,1,2024-05-09T12:43:25Z,FALSE,1.2007333358128869
peruano,macho,914.4,27,20,blanco,sano,46,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:45:48.03 - Status: OK,1,2024-05-09T12:45:48Z,FALSE,2.375566665331523
peruano,macho,919.16,25,21,negro,sano,42,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:46:27.657 - Status: OK,1,2024-05-09T12:46:27Z,FALSE,0.6604500015576681
peruano,hembra,NA,28,18,negro,NA,31,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:46:32.948 - Status: OK,1,2024-05-09T12:46:32Z,FALSE,0.08818333148956299
peruano,hembra,640.7,26,17,negro,sano,58,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:48:56.393 - Status: OK,1,2024-05-09T12:48:56Z,FALSE,2.39074999888738
andino,macho,734.85,23,NA,marrón,NA,61,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:50:06.632 - Status: OK,1,2024-05-09T12:50:06Z,FALSE,1.1706500013669332
abisinio,macho,612.25,NA,16,negro,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-09 07:57:13.323 - Status: OK,1,2024-05-09T12:57:13Z,FALSE,7.111516666412354
americano,macho,1018.27,31,23,gris,sano,20,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:02:30.779 - Status: OK,1,2024-05-09T13:02:30Z,FALSE,5.2909333348274235
peruano,macho,735.2,25,NA,negro,NA,20,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:04:23.182 - Status: OK,1,2024-05-09T13:04:23Z,FALSE,1.873383331298828
híbrido,hembra,788.05,NA,21,tricolor,sano,20,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:08:41.123 - Status: OK,1,2024-05-09T13:08:41Z,FALSE,4.299016666412354
andino,macho,788.65,NA,17,blanco,gordo,20,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:08:57.893 - Status: OK,1,2024-05-09T13:08:57Z,FALSE,0.27949999968210854
peruano,macho,720.55,25,19,marrón,sano,16,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:10:09.807 - Status: OK,1,2024-05-09T13:10:09Z,FALSE,1.1985666672388713
andino,macho,858.72,21,21,marrón,sano,62,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:14:27.663 - Status: OK,1,2024-05-09T13:14:27Z,FALSE,4.297600003083547
abisinio,macho,519.69,22,15,marrón oscuro,sano,61,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:16:49.074 - Status: OK,1,2024-05-09T13:16:49Z,FALSE,2.356849996248881
peruano,hembra,721.23,25,NA,negro,NA,59,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:19:47.581 - Status: OK,1,2024-05-09T13:19:47Z,FALSE,2.9751166701316833
peruano,macho,812.93,28,20,negro,sano,48,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:22:11.414 - Status: OK,1,2024-05-09T13:22:11Z,FALSE,2.3972166657447813
americano,hembra,983.77,27,19,blanco,gordo,38,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:28:22.688 - Status: OK,1,2024-05-09T13:28:22Z,FALSE,6.187899998823801
peruano,macho,784.98,30,19,blanco,sano,63,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:28:24.122 - Status: OK,1,2024-05-09T13:28:24Z,FALSE,0.02390000025431315
andino,hembra,654.4,27,14,marrón,gordo,24,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:28:31.944 - Status: OK,1,2024-05-09T13:28:31Z,FALSE,0.13036666711171468
andino,macho,823.51,24,17,negro,gordo,25,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:31:27.751 - Status: OK,1,2024-05-09T13:31:27Z,FALSE,2.930116665363312
peruano,hembra,797.78,24,18,negro,sano,13,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:34:32.127 - Status: OK,1,2024-05-09T13:34:32Z,FALSE,3.072933336098989
peruano,hembra,971.99,NA,18,marrón,gordo,29,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:37:13.973 - Status: OK,1,2024-05-09T13:37:13Z,FALSE,2.697433332602183
rex,macho,NA,26,19,blanco,NA,32,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:39:03.902 - Status: OK,1,2024-05-09T13:39:03Z,FALSE,1.8321499983469645
abisinio,macho,617.36,25,NA,negro,NA,35,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:39:05.636 - Status: OK,1,2024-05-09T13:39:05Z,FALSE,0.02889999945958455
andino,macho,667.17,29,19,negro,sano,29,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:41:39.292 - Status: OK,1,2024-05-09T13:41:39Z,FALSE,2.560933335622152
peruano,hembra,898.12,25,18,pintado,gordo,43,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:47:14.17 - Status: OK,1,2024-05-09T13:47:14Z,FALSE,5.581300000349681
peruano,macho,NA,NA,19,marrón,NA,22,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:47:50.522 - Status: OK,1,2024-05-09T13:47:50Z,FALSE,0.6058666666348775
andino,hembra,608.9,25,NA,blanco,NA,35,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:51:58.155 - Status: OK,1,2024-05-09T13:51:58Z,FALSE,4.127216664950053
peruano,hembra,707.8,25,18,marrón,sano,14,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:55:27.846 - Status: OK,1,2024-05-09T13:55:27Z,FALSE,3.494849999745687
andino,hembra,729.32,24,17,negro,sano,56,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:55:39.791 - Status: OK,1,2024-05-09T13:55:39Z,FALSE,0.1990833322207133
peruano,hembra,737.74,20,18,marrón,sano,29,Ser. No.: 6543BF2-X - Date: 2024-05-09 08:59:17.781 - Status: OK,1,2024-05-09T13:59:17Z,FALSE,3.633166666825612
peruano,hembra,897.53,32,18,negro,gordo,19,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:09:40.143 - Status: OK,1,2024-05-09T14:09:40Z,FALSE,10.372699999809264
peruano,hembra,526.96,NA,NA,pintado,NA,34,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:20:45.335 - Status: OK,1,2024-05-09T14:20:45Z,FALSE,11.086533335844676
peruano,macho,722.89,27,20,negro,sano,25,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:24:37.939 - Status: OK,1,2024-05-09T14:24:37Z,FALSE,3.87673333088557
peruano,macho,839.85,33,20,pintado,sano,13,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:27:08.044 - Status: OK,1,2024-05-09T14:27:08Z,FALSE,2.5017500003178914
híbrido,hembra,802.44,24,16,tricolor,gordo,63,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:27:15.054 - Status: OK,1,2024-05-09T14:27:15Z,FALSE,0.1168333331743876
andino,macho,629.64,24,19,negro,sano,57,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:33:21.953 - Status: OK,1,2024-05-09T14:33:21Z,FALSE,6.114983336130778
híbrido,hembra,815.44,NA,17,pintado,gordo,59,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:34:13.969 - Status: OK,1,2024-05-09T14:34:13Z,FALSE,0.8669333338737488
peruano,macho,676.13,23,21,pintado,sano,62,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:35:49.781 - Status: OK,1,2024-05-09T14:35:49Z,FALSE,1.5968666632970174
híbrido,macho,922.49,24,24,tricolor,sano,13,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:40:24.261 - Status: OK,1,2024-05-09T14:40:24Z,FALSE,4.574666666984558
peruano,hembra,589.88,NA,NA,pintado,NA,48,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:45:07.542 - Status: OK,1,2024-05-09T14:45:07Z,FALSE,4.721350002288818
peruano,hembra,732.76,25,19,negro,sano,47,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:46:06.891 - Status: OK,1,2024-05-09T14:46:06Z,FALSE,0.9891499996185302
abisinio,macho,665.09,22,NA,negro,NA,51,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:47:31.05 - Status: OK,1,2024-05-09T14:47:31Z,FALSE,1.402649998664856
peruano,hembra,880.59,29,17,marrón,gordo,22,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:49:30.93 - Status: OK,1,2024-05-09T14:49:30Z,FALSE,1.9980000019073487
peruano,macho,NA,26,20,pintado,NA,38,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:49:55.8 - Status: OK,1,2024-05-09T14:49:55Z,FALSE,0.41449999809265137
andino,macho,826.92,NA,19,blanco,sano,41,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:51:10.971 - Status: OK,1,2024-05-09T14:51:10Z,FALSE,1.2528500000635785
peruano,hembra,NA,25,NA,blanco,NA,60,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:51:45.754 - Status: OK,1,2024-05-09T14:51:45Z,FALSE,0.57971666653951
peruano,macho,851.95,NA,19,marrón,sano,29,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:57:16.75 - Status: OK,1,2024-05-09T14:57:16Z,FALSE,5.516600000858307
abisinio,macho,595.35,22,16,gris,sano,40,Ser. No.: 6543BF2-X - Date: 2024-05-09 09:59:56.599 - Status: OK,1,2024-05-09T14:59:56Z,FALSE,2.6641499996185303
abisinio,macho,551.14,NA,17,gris,sano,46,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:04:28.437 - Status: OK,1,2024-05-09T15:04:28Z,FALSE,4.530633334318797
híbrido,macho,1309.16,15,26,tricolor,sano,22,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:05:55.866 - Status: OK,1,2024-05-09T15:05:55Z,FALSE,1.4571499983469645
peruano,hembra,734.31,24,17,pintado,gordo,16,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:08:48.369 - Status: OK,1,2024-05-09T15:08:48Z,FALSE,2.8750500003496806
andino,hembra,608,22,17,blanco,sano,39,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:11:31.095 - Status: OK,1,2024-05-09T15:11:31Z,FALSE,2.712100001176198
peruano,macho,873.1,28,NA,negro,NA,33,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:13:34.474 - Status: OK,1,2024-05-09T15:13:34Z,FALSE,2.05631666580836
andino,hembra,864.83,26,22,pintado,sano,57,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:16:51.045 - Status: OK,1,2024-05-09T15:16:51Z,FALSE,3.276183334986369
peruano,macho,NA,23,NA,negro,NA,58,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:18:18.568 - Status: OK,1,2024-05-09T15:18:18Z,FALSE,1.458716666698456
híbrido,macho,NA,34,NA,tricolor,NA,25,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:19:46.713 - Status: OK,1,2024-05-09T15:19:46Z,FALSE,1.4690833330154418
andino,macho,765.25,24,18,blanco,sano,21,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:23:31.342 - Status: OK,1,2024-05-09T15:23:31Z,FALSE,3.74381666580836
abisinio,hembra,628.83,20,16,blanco,gordo,13,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:25:33.735 - Status: OK,1,2024-05-09T15:25:33Z,FALSE,2.039883331457774
andino,macho,NA,NA,18,marrón,NA,37,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:28:06.127 - Status: OK,1,2024-05-09T15:28:06Z,FALSE,2.5398666699727377
peruano,hembra,866.94,28,20,rojizo,sano,34,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:35:12.345 - Status: OK,1,2024-05-09T15:35:12Z,FALSE,7.103633332252502
andino,hembra,NA,NA,NA,negro,NA,49,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:37:10.638 - Status: OK,1,2024-05-09T15:37:10Z,FALSE,1.9715499997138977
peruano,hembra,887.04,NA,17,blanco,gordo,11,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:43:55.493 - Status: OK,1,2024-05-09T15:43:55Z,FALSE,6.7475833336512245
andino,hembra,NA,28,19,negro,NA,21,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:44:56.763 - Status: OK,1,2024-05-09T15:44:56Z,FALSE,1.0211666663487753
híbrido,macho,522.73,23,16,tricolor,sano,41,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:47:59.198 - Status: OK,1,2024-05-09T15:47:59Z,FALSE,3.040583332379659
andino,hembra,775.57,27,20,pintado,sano,50,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:50:52.374 - Status: OK,1,2024-05-09T15:50:52Z,FALSE,2.8862666686375937
andino,hembra,1066.51,28,20,blanco,gordo,55,Ser. No.: 6543BF2-X - Date: 2024-05-09 10:58:53.438 - Status: OK,1,2024-05-09T15:58:53Z,FALSE,8.017733331521352
andino,macho,NA,24,18,blanco,NA,53,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:01:34.092 - Status: OK,1,2024-05-09T16:01:34Z,FALSE,2.677566667397817
andino,hembra,861.54,NA,23,marrón,sano,61,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:01:36.952 - Status: OK,1,2024-05-09T16:01:36Z,FALSE,0.04766666491826375
abisinio,hembra,NA,22,15,blanco,NA,49,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:02:01.641 - Status: OK,1,2024-05-09T16:02:01Z,FALSE,0.4114833354949951
andino,macho,830.85,NA,19,marrón,sano,50,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:03:38.3 - Status: OK,1,2024-05-09T16:03:38Z,FALSE,1.6109833319981892
andino,hembra,828.55,35,20,marrón,sano,15,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:04:35.72 - Status: OK,1,2024-05-09T16:04:35Z,FALSE,0.9570000012715656
peruano,hembra,784.87,NA,18,tricolor,sano,50,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:15:13.269 - Status: OK,1,2024-05-09T16:15:13Z,FALSE,10.625816667079926
peruano,hembra,704.22,25,18,rojizo,sano,32,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:19:54.197 - Status: OK,1,2024-05-09T16:19:54Z,FALSE,4.682133332888285
peruano,macho,657.75,20,17,negro,sano,35,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:24:31.244 - Status: OK,1,2024-05-09T16:24:31Z,FALSE,4.617449998855591
peruano,hembra,661.75,22,17,tricolor,sano,54,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:25:11.723 - Status: OK,1,2024-05-09T16:25:11Z,FALSE,0.674650001525879
andino,hembra,759.12,26,NA,negro,NA,16,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:32:40.76 - Status: OK,1,2024-05-09T16:32:40Z,FALSE,7.483949999014537
andino,macho,794.39,24,18,pintado,sano,49,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:33:22.09 - Status: OK,1,2024-05-09T16:33:22Z,FALSE,0.6888333320617676
andino,macho,675.34,27,NA,negro,NA,42,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:39:42.006 - Status: OK,1,2024-05-09T16:39:42Z,FALSE,6.331933335463206
andino,hembra,611.02,24,20,pintado,sano,45,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:40:45.56 - Status: OK,1,2024-05-09T16:40:45Z,FALSE,1.0592333316802978
andino,hembra,NA,31,20,negro,NA,37,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:49:27.209 - Status: OK,1,2024-05-09T16:49:27Z,FALSE,8.694150002797445
andino,hembra,778.39,29,21,blanco,sano,15,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:50:13.834 - Status: OK,1,2024-05-09T16:50:13Z,FALSE,0.7770833333333333
peruano,hembra,747,26,NA,marrón,NA,20,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:50:16.515 - Status: OK,1,2024-05-09T16:50:16Z,FALSE,0.0446833332379659
peruano,hembra,1038.3,NA,NA,blanco,NA,23,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:53:09.857 - Status: OK,1,2024-05-09T16:53:09Z,FALSE,2.88903333346049
peruano,hembra,NA,NA,NA,rojizo,NA,36,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:53:40.071 - Status: OK,1,2024-05-09T16:53:40Z,FALSE,0.5035666664441426
andino,macho,666.84,29,19,blanco,sano,50,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:53:53.111 - Status: OK,1,2024-05-09T16:53:53Z,FALSE,0.21733333269755045
peruano,hembra,779.44,25,20,marrón,sano,48,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:55:01.662 - Status: OK,1,2024-05-09T16:55:01Z,FALSE,1.1425166646639506
andino,hembra,823.49,NA,20,marrón,sano,28,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:55:27.358 - Status: OK,1,2024-05-09T16:55:27Z,FALSE,0.42826666831970217
andino,macho,622.61,27,NA,negro,NA,40,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:56:15.948 - Status: OK,1,2024-05-09T16:56:15Z,FALSE,0.8098333319028218
híbrido,hembra,561.01,NA,12,tricolor,obeso,58,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:57:50.081 - Status: OK,1,2024-05-09T16:57:50Z,FALSE,1.5688833355903626
peruano,macho,736.67,23,NA,blanco,NA,51,Ser. No.: 6543BF2-X - Date: 2024-05-09 11:59:49.808 - Status: OK,1,2024-05-09T16:59:49Z,FALSE,1.995449999968211
andino,hembra,NA,27,21,pintado,NA,35,Ser. No.: 6543BF2-X - Date: 2024-05-09 12:03:25.071 - Status: OK,1,2024-05-09T17:03:25Z,FALSE,3.5877166668574016
andino,hembra,905.63,29,21,marrón,sano,25,Ser. No.: 6543BF2-X - Date: 2024-05-09 12:05:45.133 - Status: OK,1,2024-05-09T17:05:45Z,FALSE,2.3343666632970175
abisinio,hembra,711.41,23,NA,pintado,NA,41,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:00:09.723 - Status: OK,1,2024-05-09T18:00:09Z,FALSE,NA
andino,macho,826.88,27,20,negro,sano,34,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:05:53.848 - Status: OK,1,2024-05-09T18:05:53Z,FALSE,5.735416666666667
peruano,hembra,755.34,20,18,rojizo,sano,41,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:05:57.21 - Status: OK,1,2024-05-09T18:05:57Z,FALSE,0.05603333314259847
peruano,hembra,NA,24,19,marrón,NA,39,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:08:19.519 - Status: OK,1,2024-05-09T18:08:19Z,FALSE,2.3718166669209797
abisinio,hembra,679.22,21,17,marrón oscuro,sano,34,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:08:26.372 - Status: OK,1,2024-05-09T18:08:26Z,FALSE,0.11421666542689006
andino,hembra,875.29,NA,20,marrón,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:08:50.391 - Status: OK,1,2024-05-09T18:08:50Z,FALSE,0.4003166675567627
andino,hembra,727.31,24,20,blanco,sano,11,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:08:50.781 - Status: OK,1,2024-05-09T18:08:50Z,FALSE,0.00649999777475992
peruano,macho,628.85,22,19,rojizo,sano,56,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:09:10.701 - Status: OK,1,2024-05-09T18:09:10Z,FALSE,0.33200000127156576
peruano,hembra,798.72,34,17,marrón,gordo,25,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:10:13.311 - Status: OK,1,2024-05-09T18:10:13Z,FALSE,1.04350000222524
andino,macho,NA,25,17,marrón,NA,59,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:11:25.171 - Status: OK,1,2024-05-09T18:11:25Z,FALSE,1.1976666649182637
peruano,hembra,816.63,22,19,negro,sano,63,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:12:43.416 - Status: OK,1,2024-05-09T18:12:43Z,FALSE,1.3040833314259848
peruano,hembra,679.24,24,19,blanco,sano,18,Ser. No.: 6543BF2-X - Date: 2024-05-09 13:12:46.475 - Status: OK,1,2024-05-09T18:12:46Z,FALSE,0.05098333358764648
